Sample,GroundTruth,Prediction,GroundTruth_Label,Prediction_Label,Correct,Logit0,Logit1,Logit2,Logit3,Logit4,Prob0,Prob1,Prob2,Prob3,Prob4
6208,0,0,Normal,Normal,Yes,-0.947323,-16.180450,-10.638223,-9.259868,-8.536159,0.999187,0.000000,0.000062,0.000245,0.000506
6209,0,0,Normal,Normal,Yes,2.257860,-9.831252,-13.286122,-2.517705,-2.970345,0.986386,0.000006,0.000000,0.008318,0.005290
6210,0,0,Normal,Normal,Yes,0.042446,-28.214525,-12.814946,-10.228584,-2.954308,0.952394,0.000000,0.000002,0.000033,0.047571
6211,0,0,Normal,Normal,Yes,2.955148,-10.746446,-7.824423,-6.021364,-4.851224,0.999445,0.000001,0.000021,0.000126,0.000407
6212,0,0,Normal,Normal,Yes,0.226547,-7.950093,-8.271640,-6.289865,-6.411580,0.996737,0.000280,0.000203,0.001474,0.001305
6213,0,0,Normal,Normal,Yes,-1.193443,-7.321280,-10.864040,-3.823545,-3.456551,0.848650,0.001851,0.000054,0.061163,0.088282
6214,4,4,Unknown,Unknown,Yes,-2.646449,-5.966565,-5.569216,-6.395892,-1.241175,0.192674,0.006965,0.010363,0.004534,0.785464
6215,0,0,Normal,Normal,Yes,-1.809360,-8.388244,-6.764077,-4.768644,-4.106901,0.861474,0.001197,0.006073,0.044673,0.086583
6216,0,0,Normal,Normal,Yes,0.802470,-14.354053,-9.393397,-5.954795,-3.611479,0.986868,0.000000,0.000037,0.001147,0.011948
6217,2,2,Ventricular,Ventricular,Yes,-5.020222,-6.382824,-0.661529,-5.674364,-3.328351,0.011715,0.002999,0.915587,0.006091,0.063608
6218,0,0,Normal,Normal,Yes,2.272945,-16.868917,-11.034458,-8.438893,-3.852397,0.997794,0.000000,0.000002,0.000022,0.002182
6219,3,3,Fusion,Fusion,Yes,-7.742392,-4.378765,-17.808182,-2.365719,-7.893453,0.004048,0.116953,0.000000,0.875519,0.003480
6220,1,1,Supraventricular,Supraventricular,Yes,-5.537114,0.738133,-3.792815,-5.598427,-5.827231,0.001853,0.984415,0.010603,0.001743,0.001386
6221,0,0,Normal,Normal,Yes,-0.348024,-8.917000,-5.875099,-5.728607,-5.424518,0.985208,0.000187,0.003919,0.004537,0.006149
6222,0,0,Normal,Normal,Yes,2.440817,-14.491309,-4.188869,-5.568855,-4.175753,0.997018,0.000000,0.001317,0.000331,0.001334
6223,0,0,Normal,Normal,Yes,-0.085613,-6.402758,-7.179549,-4.681259,-3.842054,0.965160,0.001742,0.000801,0.009744,0.022553
6224,0,4,Normal,Unknown,No,-5.591276,-20.545542,-13.256174,-9.912059,-5.475687,0.468101,0.000000,0.000220,0.006221,0.525459
6225,3,3,Fusion,Fusion,Yes,-6.529636,-13.395147,-22.220324,1.727062,-6.870399,0.000259,0.000000,0.000000,0.999556,0.000184
6226,0,0,Normal,Normal,Yes,0.929630,-20.324120,-16.231533,-6.277151,-5.203078,0.997096,0.000000,0.000000,0.000739,0.002164
6227,0,0,Normal,Normal,Yes,-3.388995,-11.572249,-9.416242,-9.746383,-8.404717,0.989063,0.000276,0.002386,0.001715,0.006560
6228,0,0,Normal,Normal,Yes,1.579026,-19.071741,-8.101883,-5.624503,-2.829945,0.987192,0.000000,0.000062,0.000734,0.012012
6229,0,0,Normal,Normal,Yes,0.740404,-16.799099,-11.765074,-6.665067,-2.662413,0.967220,0.000000,0.000004,0.000588,0.032189
6230,0,0,Normal,Normal,Yes,-1.293477,-7.015488,-8.109672,-4.692747,-6.206236,0.956829,0.003132,0.001049,0.031956,0.007035
6231,0,4,Normal,Unknown,No,-3.016517,-9.409445,-5.939480,-7.942928,-2.855016,0.446833,0.000748,0.024028,0.003241,0.525151
6232,2,0,Ventricular,Normal,No,-4.681738,-9.439095,-5.331516,-14.408308,-10.631816,0.652139,0.005601,0.340522,0.000039,0.001699
6233,1,1,Supraventricular,Supraventricular,Yes,-8.070954,-1.965656,-9.802995,-2.741178,-9.733258,0.001524,0.683288,0.000270,0.314629,0.000289
6234,0,4,Normal,Unknown,No,-6.097912,-15.076486,-10.169559,-10.409908,-5.805126,0.421810,0.000053,0.007192,0.005655,0.565291
6235,0,0,Normal,Normal,Yes,4.296288,-29.778719,-18.727213,-7.733952,0.557879,0.976755,0.000000,0.000000,0.000006,0.023239
6236,1,1,Supraventricular,Supraventricular,Yes,-9.663620,-0.336756,-7.853735,-4.287516,-8.377854,0.000087,0.980205,0.000533,0.018859,0.000316
6237,0,0,Normal,Normal,Yes,-3.040441,-8.850709,-13.467950,-9.510360,-9.277139,0.993510,0.002977,0.000029,0.001539,0.001944
6238,1,1,Supraventricular,Supraventricular,Yes,-6.147998,-2.075867,-7.436026,-7.177395,-9.297702,0.016568,0.972234,0.004570,0.005918,0.000710
6239,0,0,Normal,Normal,Yes,-2.565025,-10.033368,-9.281248,-5.500986,-6.049037,0.921196,0.000526,0.001116,0.048897,0.028266
6240,0,0,Normal,Normal,Yes,3.094574,-29.913874,-13.988863,-10.107180,-1.012595,0.983810,0.000000,0.000000,0.000002,0.016188
6241,0,0,Normal,Normal,Yes,-3.873597,-17.651035,-13.192453,-8.020153,-5.365298,0.805867,0.000001,0.000072,0.012748,0.181312
6242,1,1,Supraventricular,Supraventricular,Yes,-9.615170,-1.856747,-10.556240,-6.958810,-9.017789,0.000424,0.992601,0.000165,0.006039,0.000771
6243,0,0,Normal,Normal,Yes,4.389443,-13.512611,-10.910581,-2.240503,-2.013125,0.997031,0.000000,0.000000,0.001316,0.001652
6244,0,0,Normal,Normal,Yes,7.687613,-22.595037,-30.387924,3.758195,-2.605249,0.980691,0.000000,0.000000,0.019276,0.000033
6245,0,0,Normal,Normal,Yes,2.364024,-2.963717,-5.266944,-6.115978,-3.859516,0.992526,0.004819,0.000482,0.000206,0.001967
6246,0,0,Normal,Normal,Yes,-2.268294,-8.869472,-12.780173,-9.302941,-9.020463,0.996577,0.001354,0.000027,0.000878,0.001164
6247,0,0,Normal,Normal,Yes,-3.938047,-15.153651,-11.207011,-9.549048,-10.387922,0.994087,0.000013,0.000693,0.003636,0.001571
6248,0,0,Normal,Normal,Yes,-3.222406,-15.808226,-7.916121,-4.916550,-6.182446,0.803387,0.000003,0.007353,0.147628,0.041629
6249,0,0,Normal,Normal,Yes,0.940184,-13.189717,-10.227023,-5.978617,-1.455109,0.915625,0.000001,0.000013,0.000906,0.083456
6250,0,0,Normal,Normal,Yes,-0.138808,-13.729904,-12.968138,-1.915921,-5.955378,0.853164,0.000001,0.000002,0.144292,0.002541
6251,0,0,Normal,Normal,Yes,-0.726842,-7.391169,-10.050738,-4.125611,-3.326842,0.901670,0.001150,0.000080,0.030129,0.066970
6252,0,0,Normal,Normal,Yes,3.334091,-13.443975,-9.643749,-7.446065,-2.352691,0.996598,0.000000,0.000002,0.000021,0.003379
6253,0,0,Normal,Normal,Yes,2.103217,-17.952135,-31.343380,-0.447882,-6.040616,0.927397,0.000000,0.000000,0.072333,0.000269
6254,3,3,Fusion,Fusion,Yes,-2.530855,-19.100515,-35.445541,6.544036,-6.905752,0.000114,0.000000,0.000000,0.999884,0.000001
6255,0,0,Normal,Normal,Yes,0.580396,-8.948233,-6.131587,-5.940777,-5.463144,0.994892,0.000072,0.001210,0.001464,0.002361
6256,0,2,Normal,Ventricular,No,-6.111747,-14.702428,-5.894355,-8.710326,-7.455707,0.387866,0.000072,0.482053,0.028849,0.101160
6257,0,0,Normal,Normal,Yes,-3.717667,-15.368252,-7.893464,-9.992364,-5.479693,0.841077,0.000007,0.012921,0.001584,0.144410
6258,4,4,Unknown,Unknown,Yes,-2.665548,-9.663254,-8.428427,-5.162745,-1.653408,0.260562,0.000238,0.000819,0.021448,0.716933
6259,0,0,Normal,Normal,Yes,2.131825,-23.711121,-19.566082,-2.742584,-4.692214,0.991349,0.000000,0.000000,0.007574,0.001078
6260,0,0,Normal,Normal,Yes,-0.714985,-10.234361,-6.851664,-5.562047,-2.181755,0.805960,0.000059,0.001743,0.006328,0.185910
6261,0,0,Normal,Normal,Yes,1.891996,-11.408611,-12.951287,-3.159081,-3.447173,0.988920,0.000002,0.000000,0.006331,0.004747
6262,0,0,Normal,Normal,Yes,-3.544769,-7.807837,-4.959808,-4.637098,-4.488991,0.504691,0.007106,0.122597,0.169291,0.196316
6263,0,0,Normal,Normal,Yes,-1.530125,-8.141235,-12.809044,-5.205897,-5.393949,0.954494,0.001284,0.000012,0.024177,0.020033
6264,1,1,Supraventricular,Supraventricular,Yes,-10.622164,-2.355962,-10.952960,-6.375249,-8.954837,0.000252,0.980614,0.000181,0.017617,0.001335
6265,0,0,Normal,Normal,Yes,-4.576821,-12.688393,-6.547792,-9.775625,-6.147405,0.739061,0.000222,0.102967,0.004082,0.153668
6266,1,1,Supraventricular,Supraventricular,Yes,-9.747432,-1.570156,-9.788950,-8.378593,-9.980241,0.000280,0.998126,0.000269,0.001102,0.000222
6267,0,0,Normal,Normal,Yes,-3.813019,-11.512044,-7.517076,-9.107041,-7.204943,0.940078,0.000426,0.023148,0.004721,0.031628
6268,0,0,Normal,Normal,Yes,-2.494666,-10.291103,-10.404411,-6.172061,-3.204999,0.658958,0.000271,0.000242,0.016664,0.323865
6269,0,0,Normal,Normal,Yes,-1.603914,-7.211202,-5.043701,-7.693041,-5.819368,0.949870,0.003487,0.030464,0.002154,0.014025
6270,0,0,Normal,Normal,Yes,-0.209702,-20.705360,-12.657164,-5.959370,-3.117074,0.945352,0.000000,0.000004,0.003010,0.051634
6271,0,0,Normal,Normal,Yes,-1.450089,-7.070001,-8.234605,-5.341938,-5.323824,0.956074,0.003466,0.001081,0.019511,0.019868
6272,0,0,Normal,Normal,Yes,-3.232378,-6.909148,-12.520029,-5.785021,-8.649052,0.902760,0.022844,0.000084,0.070303,0.004010
6273,4,4,Unknown,Unknown,Yes,-4.164624,-10.210446,-7.408588,-7.084760,-1.164762,0.047219,0.000112,0.001842,0.002546,0.948281
6274,0,0,Normal,Normal,Yes,-3.302346,-5.582719,-7.907947,-5.883556,-4.637112,0.689111,0.070459,0.006888,0.052154,0.181388
6275,0,0,Normal,Normal,Yes,3.058645,-13.356830,-12.406496,-2.693825,-4.847091,0.996469,0.000000,0.000000,0.003164,0.000367
6276,2,0,Ventricular,Normal,No,-2.588778,-10.539951,-4.687511,-5.101648,-6.087349,0.810215,0.000285,0.099342,0.065656,0.024501
6277,0,0,Normal,Normal,Yes,0.407816,-34.544128,-12.274483,-13.110789,-5.944348,0.998256,0.000000,0.000003,0.000001,0.001740
6278,0,0,Normal,Normal,Yes,1.994817,-12.743115,-6.938549,-6.495175,-3.513704,0.995629,0.000000,0.000131,0.000205,0.004034
6279,0,0,Normal,Normal,Yes,-3.684152,-18.334551,-11.404936,-5.791255,-5.591248,0.787064,0.000000,0.000349,0.095699,0.116888
6280,1,1,Supraventricular,Supraventricular,Yes,-8.923031,-0.765178,-11.447758,-6.230165,-8.339077,0.000285,0.994970,0.000023,0.004211,0.000511
6281,0,0,Normal,Normal,Yes,-2.090604,-12.953237,-6.156406,-6.918758,-3.446614,0.779510,0.000015,0.013368,0.006237,0.200870
6282,1,1,Supraventricular,Supraventricular,Yes,-5.745059,-0.288565,-18.308720,-4.827905,-3.363232,0.004023,0.942370,0.000000,0.010065,0.043542
6283,0,0,Normal,Normal,Yes,-4.242866,-12.640203,-9.620506,-10.178941,-7.697228,0.962377,0.000217,0.004445,0.002543,0.030418
6284,0,0,Normal,Normal,Yes,-3.431415,-5.843126,-12.582006,-5.546756,-5.277979,0.730920,0.065536,0.000078,0.088143,0.115323
6285,0,0,Normal,Normal,Yes,3.944033,-14.921051,-13.329795,-2.512809,-1.256304,0.992965,0.000000,0.000000,0.001559,0.005476
6286,2,3,Ventricular,Fusion,No,-12.996346,-9.179835,-9.565138,-8.478173,-10.511312,0.005524,0.251039,0.170768,0.506372,0.066296
6287,2,2,Ventricular,Ventricular,Yes,-10.105320,-4.310194,0.361757,-6.900243,-7.533662,0.000028,0.009257,0.989652,0.000694,0.000369
6288,0,0,Normal,Normal,Yes,0.614606,-19.626526,-14.637792,-5.541960,-4.842694,0.993656,0.000000,0.000000,0.002106,0.004238
6289,0,0,Normal,Normal,Yes,1.117471,-9.267049,-7.656189,-5.065064,-2.915011,0.980410,0.000030,0.000152,0.002025,0.017383
6290,2,0,Ventricular,Normal,No,1.107365,-11.964651,-3.507352,-4.893154,-6.798699,0.987408,0.000002,0.009780,0.002446,0.000364
6291,3,3,Fusion,Fusion,Yes,-9.425045,-16.124292,-25.565838,-0.175315,-8.944234,0.000096,0.000000,0.000000,0.999748,0.000155
6292,0,0,Normal,Normal,Yes,2.581388,-28.227854,-13.073368,-10.341083,-1.933950,0.989176,0.000000,0.000000,0.000002,0.010821
6293,0,0,Normal,Normal,Yes,2.005142,-8.987416,-7.837795,-4.860174,-5.891335,0.998517,0.000017,0.000053,0.001042,0.000372
6294,0,0,Normal,Normal,Yes,-3.209732,-17.143116,-12.801356,-7.164125,-5.583823,0.899007,0.000001,0.000061,0.017234,0.083697
6295,0,0,Normal,Normal,Yes,-1.744704,-5.794797,-9.107790,-6.215507,-5.835731,0.955826,0.016651,0.000606,0.010933,0.015983
6296,4,0,Unknown,Normal,No,2.349374,-28.629591,-15.756516,-4.864295,1.854469,0.620977,0.000000,0.000000,0.000457,0.378566
6297,0,0,Normal,Normal,Yes,-1.371539,-6.616655,-8.670751,-5.077040,-1.901259,0.617548,0.003256,0.000418,0.015184,0.363594
6298,0,0,Normal,Normal,Yes,3.574003,-14.925515,-8.628474,-6.217411,-2.190020,0.996811,0.000000,0.000005,0.000056,0.003128
6299,0,0,Normal,Normal,Yes,0.342179,-9.094774,-11.792645,-3.862326,-1.662371,0.869766,0.000069,0.000005,0.012984,0.117176
6300,0,0,Normal,Normal,Yes,-2.135103,-12.648537,-9.572368,-8.045477,-7.965035,0.993774,0.000027,0.000585,0.002694,0.002920
6301,0,0,Normal,Normal,Yes,-4.566917,-6.150438,-9.738218,-6.635398,-5.784822,0.612312,0.125678,0.003476,0.077382,0.181152
6302,0,0,Normal,Normal,Yes,0.091978,-15.587813,-14.501079,-5.471608,-4.371642,0.984876,0.000000,0.000000,0.003777,0.011346
6303,0,0,Normal,Normal,Yes,2.804454,-17.887045,-12.541012,-3.819896,-0.080942,0.945930,0.000000,0.000000,0.001256,0.052814
6304,0,0,Normal,Normal,Yes,0.999635,-8.323978,-15.075171,-5.477693,-7.415115,0.998154,0.000089,0.000000,0.001535,0.000221
6305,0,0,Normal,Normal,Yes,0.764262,-12.352785,-16.818830,-5.897926,-6.911148,0.998259,0.000002,0.000000,0.001276,0.000463
6306,0,0,Normal,Normal,Yes,1.255676,-13.933653,-3.923297,-4.809435,-3.974753,0.986867,0.000000,0.005560,0.002292,0.005281
6307,0,0,Normal,Normal,Yes,2.833341,-14.747508,-8.021518,-7.196259,-2.605121,0.995610,0.000000,0.000019,0.000044,0.004327
6308,0,0,Normal,Normal,Yes,2.921553,-14.047068,-7.204424,-5.450455,-2.998045,0.997051,0.000000,0.000040,0.000231,0.002678
6309,0,0,Normal,Normal,Yes,-2.337887,-5.486972,-6.426368,-5.183376,-3.318215,0.669815,0.028729,0.011229,0.038920,0.251306
6310,3,3,Fusion,Fusion,Yes,-5.515225,-18.392563,-25.338224,4.038600,-11.053689,0.000071,0.000000,0.000000,0.999929,0.000000
6311,0,0,Normal,Normal,Yes,3.164763,-13.520314,-7.178580,-7.025942,-3.580125,0.998755,0.000000,0.000032,0.000037,0.001175
6312,0,0,Normal,Normal,Yes,-0.937730,-7.592425,-17.487724,-4.989882,-8.330701,0.981076,0.001264,0.000000,0.017056,0.000604
6313,3,3,Fusion,Fusion,Yes,-7.961619,-7.379929,-13.923777,-1.087853,-5.597740,0.001020,0.001826,0.000003,0.986302,0.010849
6314,0,0,Normal,Normal,Yes,0.150711,-17.824179,-10.441355,-10.042757,-9.007245,0.999832,0.000000,0.000025,0.000037,0.000105
6315,0,0,Normal,Normal,Yes,2.793772,-18.516998,-11.580011,-6.646817,-1.601282,0.987734,0.000000,0.000001,0.000078,0.012187
6316,0,0,Normal,Normal,Yes,4.176348,-13.994784,-8.031694,-5.297372,-2.157112,0.998146,0.000000,0.000005,0.000077,0.001773
6317,0,0,Normal,Normal,Yes,-3.015126,-9.172557,-4.285818,-8.130159,-5.241141,0.715964,0.001516,0.200926,0.004300,0.077294
6318,0,0,Normal,Normal,Yes,0.357113,-12.144296,-13.630584,-6.202885,-3.465110,0.977231,0.000004,0.000001,0.001384,0.021381
6319,1,0,Supraventricular,Normal,No,-2.595882,-3.303323,-9.034184,-7.674978,-7.435819,0.662850,0.326722,0.001060,0.004127,0.005242
6320,0,0,Normal,Normal,Yes,-2.823763,-7.744371,-11.485714,-6.928412,-4.545166,0.831408,0.006065,0.000144,0.013715,0.148668
6321,0,0,Normal,Normal,Yes,-0.700000,-5.492371,-6.855567,-4.433594,-4.929403,0.953396,0.007906,0.002023,0.022793,0.013882
6322,0,0,Normal,Normal,Yes,-1.860627,-7.887089,-9.502646,-2.874971,-4.877394,0.706967,0.001707,0.000339,0.256375,0.034613
6323,0,0,Normal,Normal,Yes,0.496504,-9.414919,-8.068336,-5.496461,-5.841053,0.995515,0.000049,0.000190,0.002485,0.001761
6324,0,0,Normal,Normal,Yes,-0.193017,-22.225069,-9.028316,-7.089670,-2.567525,0.913896,0.000000,0.000133,0.000924,0.085047
6325,1,1,Supraventricular,Supraventricular,Yes,-8.073247,-1.659800,-10.853288,-2.792786,-9.713060,0.001238,0.755213,0.000077,0.243232,0.000240
6326,0,0,Normal,Normal,Yes,0.110591,-8.698182,-10.890642,-3.603726,-3.987527,0.960484,0.000144,0.000016,0.023409,0.015948
6327,0,0,Normal,Normal,Yes,2.219553,-28.880693,-17.215851,-1.766694,-2.625245,0.974243,0.000000,0.000000,0.018091,0.007667
6328,3,3,Fusion,Fusion,Yes,-6.674793,-8.762821,-15.801143,-0.367405,-5.282998,0.001806,0.000224,0.000000,0.990707,0.007263
6329,0,0,Normal,Normal,Yes,-1.322697,-8.246291,-6.532358,-6.547289,-5.124816,0.966974,0.000952,0.005283,0.005205,0.021586
6330,0,4,Normal,Unknown,No,-2.356667,-11.942764,-7.041186,-7.106796,-2.316121,0.485594,0.000033,0.004486,0.004201,0.505687
6331,0,0,Normal,Normal,Yes,3.526793,-14.802270,-7.629763,-5.774428,-2.993455,0.998424,0.000000,0.000014,0.000091,0.001471
6332,0,0,Normal,Normal,Yes,5.415085,-18.974825,-15.287447,-1.713689,-3.868572,0.999106,0.000000,0.000000,0.000801,0.000093
6333,0,4,Normal,Unknown,No,-6.241554,-12.804717,-7.639101,-8.895969,-5.653833,0.320632,0.000453,0.079261,0.022553,0.577100
6334,0,0,Normal,Normal,Yes,3.313927,-19.780380,-14.645657,-6.081829,-1.635340,0.992879,0.000000,0.000000,0.000082,0.007038
6335,3,3,Fusion,Fusion,Yes,-7.402936,-10.623246,-21.152952,2.432361,-5.739270,0.000054,0.000002,0.000000,0.999662,0.000282
6336,2,2,Ventricular,Ventricular,Yes,-7.520724,-4.400647,-1.404616,-5.609682,-8.288526,0.002066,0.046797,0.936210,0.013968,0.000959
6337,0,0,Normal,Normal,Yes,3.669615,-22.315599,-13.681024,-10.497932,-2.717355,0.998319,0.000000,0.000000,0.000001,0.001681
6338,3,3,Fusion,Fusion,Yes,-7.309335,-7.705344,-26.198000,-1.591040,-4.400721,0.003083,0.002075,0.000000,0.938332,0.056510
6339,0,0,Normal,Normal,Yes,-2.638064,-8.714334,-5.210465,-6.183860,-5.583236,0.862004,0.001980,0.065816,0.024865,0.045335
6340,4,0,Unknown,Normal,No,2.603429,-8.688125,-14.211012,-4.300110,-3.053550,0.995510,0.000012,0.000000,0.001000,0.003477
6341,2,2,Ventricular,Ventricular,Yes,-8.241200,-5.837409,-4.749227,-13.045819,-11.076039,0.022231,0.245985,0.730297,0.000182,0.001306
6342,3,3,Fusion,Fusion,Yes,-10.037496,-5.594233,-19.613743,-2.321361,-7.314506,0.000426,0.036261,0.000000,0.956821,0.006491
6343,0,0,Normal,Normal,Yes,-2.437091,-3.776439,-9.566956,-4.237215,-4.968536,0.663288,0.173792,0.000531,0.109627,0.052761
6344,3,3,Fusion,Fusion,Yes,-17.928598,-15.491826,-28.921656,0.041771,-9.809241,0.000000,0.000000,0.000000,0.999947,0.000053
6345,0,0,Normal,Normal,Yes,1.393394,-9.929350,-9.486135,-5.477893,-5.193000,0.997559,0.000012,0.000019,0.001035,0.001376
6346,0,0,Normal,Normal,Yes,1.112771,-28.589237,-10.414941,-7.880905,-2.944745,0.982872,0.000000,0.000010,0.000122,0.016996
6347,0,0,Normal,Normal,Yes,1.980812,-26.269835,-10.707451,-7.000234,-3.760960,0.996673,0.000000,0.000003,0.000125,0.003198
6348,0,0,Normal,Normal,Yes,1.479966,-15.372078,-5.174910,-5.542288,-3.100854,0.987727,0.000000,0.001272,0.000881,0.010121
6349,0,0,Normal,Normal,Yes,0.131925,-6.449570,-9.681738,-6.052679,-5.969667,0.994292,0.001378,0.000054,0.002049,0.002227
6350,1,1,Supraventricular,Supraventricular,Yes,-8.965242,-3.248542,-11.619383,-5.945843,-8.884250,0.003062,0.930685,0.000215,0.062716,0.003321
6351,0,0,Normal,Normal,Yes,-4.068570,-15.723931,-11.110796,-5.722700,-6.267380,0.767415,0.000007,0.000671,0.146775,0.085133
6352,0,0,Normal,Normal,Yes,1.713691,-16.568426,-5.285955,-5.098975,-2.796368,0.987157,0.000000,0.000900,0.001086,0.010857
6353,0,0,Normal,Normal,Yes,0.817903,-19.176922,-13.476735,-11.042425,-10.241840,0.999977,0.000000,0.000001,0.000007,0.000016
6354,0,0,Normal,Normal,Yes,-2.780280,-5.475266,-6.744359,-6.635123,-4.713371,0.798463,0.053931,0.015159,0.016909,0.115538
6355,0,0,Normal,Normal,Yes,-4.306253,-9.911400,-12.589170,-6.018559,-4.607068,0.519590,0.001912,0.000131,0.093759,0.384608
6356,0,0,Normal,Normal,Yes,0.449137,-9.264858,-10.348092,-4.166834,-3.348238,0.968614,0.000059,0.000020,0.009582,0.021726
6357,0,0,Normal,Normal,Yes,1.389237,-14.256408,-12.145978,-5.031456,-1.263772,0.932777,0.000000,0.000001,0.001518,0.065704
6358,2,2,Ventricular,Ventricular,Yes,-4.137523,-4.390306,-0.178913,-5.866690,-2.721241,0.017106,0.013285,0.896069,0.003035,0.070505
6359,2,2,Ventricular,Ventricular,Yes,-7.989661,-6.319019,0.292819,-6.046930,-7.825782,0.000252,0.001339,0.996353,0.001758,0.000297
6360,3,3,Fusion,Fusion,Yes,-4.225507,-20.162708,-29.674726,4.620399,-10.525058,0.000144,0.000000,0.000000,0.999856,0.000000
6361,3,3,Fusion,Fusion,Yes,-11.249153,-9.380963,-18.236292,-1.119365,-10.122736,0.000040,0.000258,0.000000,0.999579,0.000123
6362,0,0,Normal,Normal,Yes,-0.318722,-6.100802,-6.453923,-3.693265,-4.049483,0.940331,0.002898,0.002036,0.032191,0.022544
6363,0,0,Normal,Normal,Yes,-3.863343,-17.001129,-8.831014,-7.540659,-7.224603,0.937257,0.000002,0.006523,0.023704,0.032515
6364,3,3,Fusion,Fusion,Yes,-9.023512,-7.779501,-13.520101,-2.441172,-7.525229,0.001368,0.004745,0.000015,0.987753,0.006119
6365,0,0,Normal,Normal,Yes,2.284149,-9.456077,-5.245440,-5.950208,-4.915477,0.998445,0.000008,0.000536,0.000265,0.000746
6366,0,0,Normal,Normal,Yes,-0.595360,-13.156584,-5.592648,-6.184258,-3.525878,0.939966,0.000003,0.006351,0.003515,0.050165
6367,0,0,Normal,Normal,Yes,0.744341,-15.508428,-4.162728,-4.229766,-4.096825,0.978276,0.000000,0.007234,0.006764,0.007726
6368,0,0,Normal,Normal,Yes,-0.982334,-20.236624,-16.483477,-7.136130,-3.519253,0.924868,0.000000,0.000000,0.001966,0.073166
6369,1,1,Supraventricular,Supraventricular,Yes,-13.354307,-0.833095,-12.774607,-4.418882,-14.206992,0.000004,0.973021,0.000006,0.026967,0.000002
6370,0,0,Normal,Normal,Yes,-4.993364,-11.478899,-6.849259,-8.675230,-6.063916,0.655379,0.001000,0.102444,0.016500,0.224677
6371,0,0,Normal,Normal,Yes,0.116024,-7.110798,-9.679443,-3.509926,-4.317862,0.962210,0.000699,0.000054,0.025618,0.011420
6372,0,0,Normal,Normal,Yes,-2.808936,-12.537766,-6.583638,-7.011525,-4.142805,0.768394,0.000046,0.017630,0.011493,0.202438
6373,0,4,Normal,Unknown,No,-3.651428,-5.478616,-5.013077,-5.513571,-3.338305,0.340121,0.054714,0.087152,0.052834,0.465180
6374,0,0,Normal,Normal,Yes,1.632811,-16.832321,-13.465680,-0.908652,-6.300767,0.926690,0.000000,0.000000,0.072978,0.000332
6375,0,0,Normal,Normal,Yes,0.815550,-6.336782,-5.317523,-4.247418,-3.830662,0.981472,0.000769,0.002130,0.006210,0.009420
6376,0,0,Normal,Normal,Yes,-6.670018,-15.886986,-8.027674,-8.158632,-6.967967,0.449360,0.000045,0.115604,0.101414,0.333578
6377,0,0,Normal,Normal,Yes,0.366924,-19.981758,-13.150897,-9.952922,-3.346913,0.976164,0.000000,0.000001,0.000032,0.023803
6378,0,0,Normal,Normal,Yes,1.087979,-16.942274,-8.659446,-5.905759,-2.167447,0.961964,0.000000,0.000056,0.000883,0.037098
6379,0,0,Normal,Normal,Yes,-0.973029,-3.326958,-9.973159,-4.787764,-5.440110,0.886020,0.084168,0.000109,0.019531,0.010172
6380,0,0,Normal,Normal,Yes,2.960310,-26.932182,-17.363075,-9.450229,0.007103,0.950411,0.000000,0.000000,0.000004,0.049585
